index,real,predicha,clase_real,clase_predicha,confianza,p_dandelion,p_daisy,p_tulips,p_sunflowers,p_roses
1584,0,0,dandelion,dandelion,0.6265804,0.6265804,0.3730799,3.4097295e-07,0.0003392929,5.702424e-09
1589,1,1,daisy,daisy,0.9436203,0.031906057,0.9436203,0.011681952,0.011441317,0.0013503286
1590,2,2,tulips,tulips,0.99999976,7.917598e-11,2.0256403e-09,0.99999976,8.030813e-08,1.0384818e-07
1599,1,1,daisy,daisy,0.99092484,0.0007689157,0.99092484,3.867352e-06,0.008302329,1.1842635e-08
1615,0,0,dandelion,dandelion,0.99999523,0.99999523,4.6219334e-06,7.035686e-08,3.5758298e-08,6.369556e-10
1616,2,2,tulips,tulips,0.9999976,2.3411895e-09,1.3971516e-08,0.9999976,1.004026e-12,2.4113076e-06
1617,2,2,tulips,tulips,0.5897427,5.4204138e-05,0.0003033725,0.5897427,0.00075576553,0.40914398
1622,0,3,dandelion,sunflowers,0.44682273,0.07606853,0.08818638,0.18813068,0.44682273,0.20079164
1623,3,3,sunflowers,sunflowers,0.99673504,0.0010377825,0.0003579358,0.00042749295,0.99673504,0.0014417709
1626,0,0,dandelion,dandelion,0.9989266,0.9989266,0.0010196627,3.0500973e-07,5.3223368e-05,8.0234805e-08
1643,2,4,tulips,roses,0.964393,3.4175912e-07,1.8121918e-06,0.03560482,2.9298615e-08,0.964393
1646,2,2,tulips,tulips,0.9956397,1.2478332e-06,1.0542212e-05,0.9956397,5.45075e-07,0.004347902
1648,2,4,tulips,roses,0.99975556,4.2667683e-08,2.6728713e-07,0.00024411493,4.102033e-09,0.99975556
1675,4,2,roses,tulips,0.6024073,0.00486252,0.0014535636,0.6024073,0.091732726,0.29954398
1694,4,4,roses,roses,0.7710363,0.0045781983,0.0014889068,0.19575521,0.027141318,0.7710363
1700,2,2,tulips,tulips,0.9999995,1.6726422e-10,1.5330396e-09,0.9999995,6.032084e-10,4.807182e-07
1707,0,0,dandelion,dandelion,0.9999999,0.9999999,6.1313045e-08,1.7398636e-14,2.6690455e-13,9.063068e-16
1710,1,1,daisy,daisy,1.0,2.174215e-13,1.0,5.5251347e-17,3.7863605e-12,1.6105025e-17
1713,2,2,tulips,tulips,0.9992256,9.381064e-07,3.2140335e-06,0.9992256,2.4072551e-06,0.0007678521
1718,1,1,daisy,daisy,0.9999987,7.3267825e-10,0.9999987,9.926914e-09,1.268856e-06,1.31872265e-11
1745,3,3,sunflowers,sunflowers,0.9995504,0.00014483798,0.00029562786,9.057392e-06,0.9995504,1.4051786e-08
1749,0,0,dandelion,dandelion,0.9996766,0.9996766,0.00031759532,4.4133753e-06,9.913342e-07,5.1690546e-07
1751,1,1,daisy,daisy,0.99985385,1.0069891e-05,0.99985385,7.0147643e-09,0.00013607362,6.3567257e-10
1757,1,1,daisy,daisy,1.0,4.836072e-12,1.0,1.3437126e-16,1.4525875e-11,4.171036e-17
1771,1,1,daisy,daisy,1.0,2.35529e-13,1.0,1.1546072e-16,1.3187362e-12,6.265949e-20
1775,1,1,daisy,daisy,0.9999999,1.7189603e-07,0.9999999,9.0739194e-11,4.9121166e-08,1.2593175e-11
1778,0,0,dandelion,dandelion,1.0,1.0,8.680851e-11,1.0654736e-15,2.0679923e-14,6.995967e-18
1790,2,2,tulips,tulips,0.9961708,3.483574e-05,0.0001991138,0.9961708,4.3487824e-05,0.0035517293
1795,0,0,dandelion,dandelion,0.99999714,0.99999714,1.5467075e-06,1.8763421e-07,1.1532132e-06,2.298026e-09
1799,2,2,tulips,tulips,0.9999696,5.6727305e-07,2.1198446e-06,0.9999696,4.5210154e-06,2.3146371e-05
1819,2,4,tulips,roses,0.9440429,1.319542e-06,1.0893075e-05,0.055925358,1.9431216e-05,0.9440429
1838,2,2,tulips,tulips,0.9967063,4.7548916e-08,5.86912e-07,0.9967063,5.388669e-07,0.0032925764
1841,0,0,dandelion,dandelion,0.9993357,0.9993357,0.00063586095,1.7552454e-06,2.6284191e-05,4.143168e-07
1842,0,0,dandelion,dandelion,0.9998086,0.9998086,0.00017982484,3.945113e-06,4.8831e-06,2.717546e-06
1848,0,0,dandelion,dandelion,1.0,1.0,3.191841e-13,2.536305e-18,4.361419e-15,1.980027e-20
1852,0,0,dandelion,dandelion,0.9999956,0.9999956,4.4330304e-06,8.332516e-09,1.2608256e-08,9.6950684e-11
1860,4,4,roses,roses,0.9999074,7.084651e-11,1.6226023e-10,9.2586604e-05,5.917486e-10,0.9999074
1866,4,2,roses,tulips,0.8047456,4.4287053e-06,3.337969e-05,0.8047456,1.9260218e-05,0.1951973
1867,2,2,tulips,tulips,0.99999416,6.400025e-08,3.7245563e-06,0.99999416,1.1214845e-06,1.000554e-06
1869,1,1,daisy,daisy,0.99990666,9.1349626e-05,0.99990666,1.7369215e-08,1.973688e-06,2.4687232e-09
1870,3,3,sunflowers,sunflowers,0.9999999,1.2808421e-07,3.5780827e-09,8.2560886e-10,0.9999999,1.9812364e-12
1872,3,0,sunflowers,dandelion,0.63828874,0.63828874,0.0028350858,0.082616664,0.26771933,0.008540204
1894,4,4,roses,roses,0.8937589,3.5419962e-05,5.3435288e-05,0.10606209,9.0156274e-05,0.8937589
1902,0,1,dandelion,daisy,0.97119313,0.025057541,0.97119313,0.00017941269,0.0034731154,9.681396e-05
1908,1,1,daisy,daisy,0.9999999,5.996635e-08,0.9999999,5.479508e-15,4.883479e-10,3.091305e-15
1910,0,0,dandelion,dandelion,0.99954504,0.99954504,2.5663694e-06,1.2629474e-07,0.00045217323,1.0663464e-08
1912,1,1,daisy,daisy,0.9996885,9.104176e-05,0.9996885,6.1344275e-07,0.00021985458,8.426665e-10
1918,3,3,sunflowers,sunflowers,0.8978818,0.0015243376,0.0992608,0.0010650962,0.8978818,0.0002679427
1920,4,4,roses,roses,0.99999404,4.3229626e-12,7.5405855e-11,6.003329e-06,2.5544245e-13,0.99999404
1929,1,1,daisy,daisy,0.99400324,0.00587618,0.99400324,8.969807e-05,2.9786326e-05,1.1748486e-06
1943,0,0,dandelion,dandelion,0.999624,0.999624,0.0003709945,1.435456e-07,4.689052e-06,6.379536e-08
1948,1,1,daisy,daisy,1.0,1.3112933e-10,1.0,3.837114e-12,8.713908e-12,1.19750604e-14
1967,4,2,roses,tulips,0.51073503,3.2607576e-07,2.0713703e-06,0.51073503,1.702181e-05,0.48924556
1968,2,2,tulips,tulips,0.999962,1.11654574e-10,2.0361113e-09,0.999962,4.876092e-13,3.8015925e-05
1974,2,1,tulips,daisy,0.39324304,0.1319654,0.39324304,0.11807574,0.32055548,0.03616036
1977,0,0,dandelion,dandelion,0.99924636,0.99924636,0.00074779976,1.9174367e-07,5.67222e-06,5.0215863e-08
1984,0,0,dandelion,dandelion,0.99997675,0.99997675,2.3252891e-05,2.5907787e-09,8.440232e-09,8.4217017e-10
2013,2,2,tulips,tulips,0.9999641,5.6261166e-07,1.8349219e-07,0.9999641,2.4114474e-06,3.2791326e-05
2017,1,1,daisy,daisy,0.7530871,0.06614081,0.7530871,0.03026051,0.14712803,0.0033835685
2018,0,0,dandelion,dandelion,0.9999012,0.9999012,9.880512e-05,2.8201602e-10,1.1134698e-08,1.8288612e-11
2025,3,4,sunflowers,roses,0.5535245,0.07741565,0.12689129,0.17999558,0.062172987,0.5535245
2033,0,0,dandelion,dandelion,0.97942984,0.97942984,0.0008937183,0.00029112987,0.019364038,2.1297597e-05
2040,0,0,dandelion,dandelion,0.6831116,0.6831116,0.0057085855,0.16539578,0.1456708,0.00011319254
2043,0,0,dandelion,dandelion,0.999995,0.999995,4.516829e-06,8.247581e-10,4.5910946e-07,1.1068288e-10
2046,3,3,sunflowers,sunflowers,1.0,5.8809376e-13,1.4833287e-12,2.2754275e-12,1.0,3.2664521e-15
2053,0,0,dandelion,dandelion,0.9999553,0.9999553,3.4717767e-05,2.9051648e-06,4.676393e-06,2.3354055e-06
2057,4,4,roses,roses,0.9999995,1.4431688e-20,3.5952252e-20,4.3005417e-07,3.331636e-16,0.9999995
2060,3,3,sunflowers,sunflowers,0.9999974,1.6110419e-06,1.030244e-06,1.1464734e-09,0.9999974,4.984331e-12
2069,2,2,tulips,tulips,0.99996364,4.8151055e-08,2.7970202e-06,0.99996364,3.257058e-05,9.21764e-07
2071,3,3,sunflowers,sunflowers,0.7117109,0.027310805,0.23272833,0.013605616,0.7117109,0.014644419
2078,1,1,daisy,daisy,1.0,3.8833884e-12,1.0,3.6139472e-13,2.2429372e-09,4.1846805e-16
2083,0,0,dandelion,dandelion,0.9848163,0.9848163,0.0012312921,0.0114898775,0.0019854591,0.00047708355
2093,0,0,dandelion,dandelion,0.57050866,0.57050866,0.008074405,0.00052341155,0.41919425,0.0016992743
2104,2,2,tulips,tulips,0.99994946,3.2872498e-07,7.4295494e-06,0.99994946,4.0701707e-05,2.1851254e-06
2105,2,2,tulips,tulips,0.9995914,5.9187124e-07,9.338128e-07,0.9995914,1.2270654e-06,0.0004058914
2117,3,3,sunflowers,sunflowers,0.5726565,0.01036503,0.08687273,0.2529275,0.5726565,0.07717826
2123,2,2,tulips,tulips,0.9473669,0.0006046033,0.035904434,0.9473669,0.014438954,0.0016850727
2126,2,2,tulips,tulips,0.97489524,0.0012245949,0.0052267523,0.97489524,0.00024701934,0.01840638
2136,2,2,tulips,tulips,0.9999509,1.03516605e-07,1.2634976e-05,0.9999509,1.7099605e-05,1.9339026e-05
2140,0,1,dandelion,daisy,0.92253643,0.07725551,0.92253643,0.00018621444,2.1281989e-05,4.9761877e-07
2150,4,4,roses,roses,0.959314,0.00010106163,4.1615196e-05,0.040382095,0.00016123011,0.959314
2153,1,1,daisy,daisy,0.92857295,0.06265925,0.92857295,0.0037854386,0.0011065216,0.0038758523
2160,3,3,sunflowers,sunflowers,0.9999989,1.21801715e-08,5.811763e-09,1.0342927e-06,0.9999989,4.599351e-09
2161,1,1,daisy,daisy,0.781351,0.18026464,0.781351,0.0052363724,0.032426115,0.00072189094
2182,1,1,daisy,daisy,0.9986419,0.0013541492,0.9986419,3.0110102e-06,6.387114e-07,1.8899712e-07
2187,4,4,roses,roses,0.9734947,6.863226e-05,0.001090761,0.025151914,0.00019395734,0.9734947
2190,0,0,dandelion,dandelion,0.9821993,0.9821993,0.00024035662,2.0263192e-06,0.017553357,4.860493e-06
2191,3,3,sunflowers,sunflowers,0.99999785,1.5340662e-06,7.417548e-08,6.2596337e-07,0.99999785,1.2668411e-11
2194,0,0,dandelion,dandelion,0.9999895,0.9999895,9.918541e-06,4.5951425e-09,5.98798e-07,1.7363988e-09
2199,2,2,tulips,tulips,0.99992144,2.4328841e-08,5.649221e-07,0.99992144,7.880058e-06,7.008492e-05
2204,4,2,roses,tulips,0.506435,0.0040059127,0.0031029275,0.506435,0.00084944034,0.48560676
2228,2,2,tulips,tulips,1.0,1.3871576e-12,1.9152189e-11,1.0,1.5237743e-11,2.965673e-09
2236,0,0,dandelion,dandelion,0.9998809,0.9998809,0.00011872078,3.669236e-07,4.4061387e-08,3.19276e-08
2238,0,0,dandelion,dandelion,0.99972373,0.99972373,1.5313126e-05,4.5554685e-07,0.0002602448,2.0170458e-07
2244,3,3,sunflowers,sunflowers,0.99861443,0.00037317717,0.0010121597,2.2061978e-07,0.99861443,3.3101586e-09
2246,1,1,daisy,daisy,0.9604132,0.0063003874,0.9604132,0.026649782,0.006495116,0.00014153325
2249,3,3,sunflowers,sunflowers,0.99997544,2.333913e-05,5.271932e-07,3.028077e-07,0.99997544,3.6479076e-07
2251,0,0,dandelion,dandelion,0.5279834,0.5279834,0.4580304,0.00044614312,0.0133769885,0.00016299677
2253,1,1,daisy,daisy,0.995911,0.004043536,0.995911,1.0155587e-05,3.4309414e-05,9.914475e-07
2263,2,2,tulips,tulips,1.0,1.7061954e-18,6.622999e-16,1.0,9.384388e-16,6.8465823e-12
2276,1,1,daisy,daisy,0.9999926,5.3345975e-06,0.9999926,1.3071329e-07,1.8542535e-06,1.36355185e-08
2288,0,0,dandelion,dandelion,1.0,1.0,5.4758376e-09,9.6338944e-11,1.9724608e-10,8.289786e-12
2295,4,4,roses,roses,0.9981737,3.9108595e-06,2.9900204e-05,0.0017875397,4.9743744e-06,0.9981737
2321,3,3,sunflowers,sunflowers,0.8985585,0.09423734,0.0044778273,0.0027179362,0.8985585,8.368392e-06
2330,4,4,roses,roses,0.9999466,1.7499099e-08,7.922608e-09,5.3327323e-05,9.029826e-11,0.9999466
2359,1,1,daisy,daisy,1.0,3.1372243e-09,1.0,3.5345492e-13,1.0127055e-10,4.0953454e-15
2366,2,2,tulips,tulips,0.7026034,0.0026176453,0.016310725,0.7026034,0.007856454,0.2706118
2367,2,2,tulips,tulips,0.9996755,1.6878765e-08,0.00032002153,0.9996755,1.1472608e-06,3.1618458e-06
2372,3,3,sunflowers,sunflowers,0.999895,9.138053e-05,1.3221907e-06,1.1032918e-05,0.999895,1.1448849e-06
2379,2,2,tulips,tulips,0.99999714,3.9231743e-10,2.1391859e-06,0.99999714,1.297457e-10,6.8454113e-07
2392,3,3,sunflowers,sunflowers,1.0,8.85927e-09,3.2439285e-14,8.622295e-13,1.0,8.520733e-14
2396,0,0,dandelion,dandelion,0.9974437,0.9974437,0.0009017458,1.7940667e-06,0.0016526466,1.1395133e-07
2402,4,4,roses,roses,0.99999905,1.6452868e-18,7.024605e-17,9.865988e-07,9.591393e-17,0.99999905
2411,3,3,sunflowers,sunflowers,1.0,1.02171945e-10,1.3846855e-09,5.943506e-11,1.0,1.1786387e-11
2417,2,2,tulips,tulips,0.99998593,1.3369755e-08,2.6732028e-08,0.99998593,7.982703e-08,1.396634e-05
2421,0,0,dandelion,dandelion,0.99629116,0.99629116,0.003694798,5.0329408e-08,1.3952727e-05,8.883799e-10
2429,0,1,dandelion,daisy,0.5951148,0.083670326,0.5951148,0.13162549,0.08393868,0.10565067
2438,2,2,tulips,tulips,0.9534243,0.0024244788,0.00029952865,0.9534243,0.025942307,0.01790937
2440,4,2,roses,tulips,0.8146933,3.885164e-06,1.4351185e-05,0.8146933,9.08045e-05,0.18519773
2444,2,2,tulips,tulips,0.9999994,8.7984814e-11,5.419797e-09,0.9999994,1.23171785e-11,6.031886e-07
2447,3,3,sunflowers,sunflowers,0.9999157,5.284988e-05,1.7092865e-06,2.8802044e-05,0.9999157,8.692663e-07
2449,0,0,dandelion,dandelion,1.0,1.0,4.0550618e-10,2.5610986e-17,1.6062989e-14,2.1149627e-18
2473,4,4,roses,roses,0.99998057,1.4699724e-12,1.1564373e-10,1.9375153e-05,1.0774758e-11,0.99998057
2474,4,4,roses,roses,0.9225419,0.00019304057,0.009201773,0.06707418,0.0009891536,0.9225419
2479,3,0,sunflowers,dandelion,0.64095473,0.64095473,0.07657986,1.11593545e-05,0.28245386,4.2095766e-07
2488,2,2,tulips,tulips,0.8104157,0.030374514,0.12031604,0.8104157,0.00018176709,0.03871202
2491,0,0,dandelion,dandelion,0.9999924,0.9999924,7.5256344e-06,9.902731e-11,8.544178e-08,4.2439798e-11
2506,4,4,roses,roses,0.956588,1.6893266e-07,1.549636e-08,0.043316357,9.5472686e-05,0.956588
2527,2,2,tulips,tulips,0.9990376,1.8802514e-07,3.3252945e-06,0.9990376,2.79407e-06,0.0009560656
2532,0,0,dandelion,dandelion,0.91649115,0.91649115,0.07457155,0.00044434384,0.008349693,0.00014333263
2533,0,0,dandelion,dandelion,0.49380946,0.49380946,0.43611577,0.01715673,0.05190392,0.0010141239
2543,0,0,dandelion,dandelion,0.99992883,0.99992883,6.1807485e-05,4.7106364e-06,4.536967e-06,7.799626e-09
2547,0,0,dandelion,dandelion,1.0,1.0,4.28823e-10,2.8907467e-13,5.3127034e-12,1.6971101e-15
2567,3,3,sunflowers,sunflowers,0.8758433,0.066915646,0.007041284,0.050165605,0.8758433,3.4166616e-05
2568,4,4,roses,roses,0.5798237,8.503244e-06,2.7466038e-05,0.42012966,1.0688694e-05,0.5798237
2572,4,4,roses,roses,0.91742367,1.1430615e-08,5.6228114e-06,0.08257061,1.5150333e-07,0.91742367
2576,2,2,tulips,tulips,0.9986965,4.042776e-10,1.5832682e-09,0.9986965,1.8588544e-09,0.0013035691
2585,2,2,tulips,tulips,1.0,5.4410834e-21,1.5979902e-14,1.0,3.0738565e-14,1.1051066e-14
2599,4,4,roses,roses,0.9978144,1.616445e-09,1.2712295e-07,0.0021854201,5.378183e-10,0.9978144
2606,1,1,daisy,daisy,0.9995022,0.0002682163,0.9995022,2.7116903e-05,0.00020199896,5.206164e-07
2610,3,2,sunflowers,tulips,0.5544303,0.013341401,0.028885256,0.5544303,0.3361988,0.06714424
2611,0,0,dandelion,dandelion,0.9993893,0.9993893,0.0003424072,6.371166e-07,0.00026770993,3.3686964e-09
2617,3,3,sunflowers,sunflowers,0.99991727,1.2459934e-07,5.505529e-07,8.197655e-05,0.99991727,1.2692886e-10
2618,0,0,dandelion,dandelion,1.0,1.0,2.1472613e-10,8.771541e-15,3.8663807e-13,7.827587e-17
2633,4,4,roses,roses,0.99469584,1.913554e-06,6.1309015e-07,0.0053014,2.0076098e-07,0.99469584
2635,2,2,tulips,tulips,0.933946,3.1740306e-08,1.9606351e-07,0.933946,1.0700065e-08,0.0660537
2636,1,1,daisy,daisy,0.9923085,0.0008767281,0.9923085,9.121331e-06,0.0068044118,1.1591009e-06
2638,3,0,sunflowers,dandelion,0.50352603,0.50352603,0.0015371223,4.878591e-05,0.49488515,2.933445e-06
2641,1,1,daisy,daisy,0.99998176,1.587094e-05,0.99998176,5.4167792e-08,2.1954127e-06,1.0864603e-07
2646,4,2,roses,tulips,0.50599605,0.00023106157,0.007975679,0.50599605,0.0034068944,0.4823903
2649,3,1,sunflowers,daisy,0.5171982,0.0008568955,0.5171982,9.051026e-06,0.48193574,9.557837e-08
2650,2,2,tulips,tulips,0.9989557,1.0014519e-06,7.69782e-05,0.9989557,1.3484144e-08,0.0009662153
2655,2,2,tulips,tulips,0.5000927,0.0022860696,0.02896277,0.5000927,0.00034257228,0.4683159
2665,0,0,dandelion,dandelion,0.99999964,0.99999964,3.7297607e-07,2.0310795e-09,2.1200334e-08,4.9154632e-11
2673,1,1,daisy,daisy,0.99955624,0.00030332504,0.99955624,7.3026044e-06,0.00012291152,1.0172997e-05
2684,0,0,dandelion,dandelion,0.9999999,0.9999999,7.4335816e-08,1.5745643e-09,9.054064e-09,8.087693e-11
2685,3,3,sunflowers,sunflowers,0.99997544,4.3452937e-06,1.9357325e-05,8.654419e-07,0.99997544,2.4080151e-09
2697,1,1,daisy,daisy,0.9996774,3.0838648e-05,0.9996774,1.8663253e-06,0.00028975905,6.1535985e-08
2709,0,0,dandelion,dandelion,0.99987686,0.99987686,0.000118333825,2.5259743e-08,4.7808976e-06,1.0479137e-08
2714,3,3,sunflowers,sunflowers,0.9998884,1.0573779e-05,2.4167062e-07,9.535834e-05,0.9998884,5.3095437e-06
2720,4,4,roses,roses,0.9986141,1.9504353e-11,1.52538e-10,0.001385895,4.883814e-10,0.9986141
2733,2,2,tulips,tulips,0.9995339,1.7779379e-05,0.000342631,0.9995339,9.999456e-05,5.675671e-06
2762,4,4,roses,roses,0.99991655,1.4460906e-09,5.0688374e-07,8.296985e-05,8.663252e-12,0.99991655
2767,0,0,dandelion,dandelion,1.0,1.0,4.842628e-11,2.6086571e-15,2.0751027e-12,2.457261e-16
2770,4,4,roses,roses,0.9986821,4.638333e-10,3.857355e-09,0.0013179284,1.0486472e-09,0.9986821
2774,2,2,tulips,tulips,0.8626895,1.3030849e-05,4.755467e-05,0.8626895,4.271563e-05,0.13720728
2778,0,0,dandelion,dandelion,1.0,1.0,5.5515795e-08,3.311722e-14,1.7159719e-12,6.848661e-15
2779,0,0,dandelion,dandelion,0.9999976,0.9999976,1.8411494e-06,4.4479836e-10,6.5193007e-07,3.2990613e-10
2785,3,0,sunflowers,dandelion,0.66895974,0.66895974,0.03846488,0.00057500816,0.2919855,1.4836544e-05
2791,0,0,dandelion,dandelion,1.0,1.0,8.1032576e-11,8.4409855e-14,1.456091e-11,2.544255e-15
2792,4,2,roses,tulips,0.4805846,0.00050672854,0.00024975292,0.4805846,0.06756639,0.45109248
2798,2,2,tulips,tulips,0.99999917,1.3306046e-09,5.36947e-07,0.99999917,4.9676938e-08,2.0417193e-07
2808,3,3,sunflowers,sunflowers,0.9997886,4.998549e-05,0.00015871257,2.61146e-06,0.9997886,1.1780987e-07
2814,3,0,sunflowers,dandelion,0.97438633,0.97438633,0.0037244088,7.582837e-06,0.021878839,2.8201277e-06
2836,2,2,tulips,tulips,0.99392056,0.0014290366,0.0034517564,0.99392056,0.00067985844,0.00051881105
2839,2,2,tulips,tulips,0.98184586,4.0148636e-09,1.4944361e-07,0.98184586,5.871731e-09,0.018154098
2842,3,0,sunflowers,dandelion,0.5805247,0.5805247,0.2052253,0.11825254,0.04023933,0.05575818
2856,3,3,sunflowers,sunflowers,0.8883117,0.0016285846,0.0021744985,0.037434887,0.8883117,0.07045034
2870,4,4,roses,roses,0.98590857,1.6634984e-05,0.00011124018,0.013953297,1.0312863e-05,0.98590857
2875,4,4,roses,roses,0.9765287,1.380013e-06,1.461851e-06,0.023437,3.149705e-05,0.9765287
2877,1,1,daisy,daisy,0.7565522,0.011208425,0.7565522,0.0043066544,0.22662587,0.0013068496
2878,4,3,roses,sunflowers,0.5656723,0.0044940314,0.02185308,0.28185007,0.5656723,0.12613061
2894,0,0,dandelion,dandelion,1.0,1.0,4.3486664e-12,2.4890627e-17,9.3390226e-11,6.7397204e-18
2903,3,3,sunflowers,sunflowers,0.9984829,2.8736258e-07,1.2911305e-07,0.0015167344,0.9984829,2.772949e-10
2906,4,4,roses,roses,0.96097076,1.4969343e-06,2.1374412e-05,0.03881566,0.00019064055,0.96097076
2909,1,1,daisy,daisy,0.9999838,1.7914285e-06,0.9999838,1.5968457e-07,1.42219e-05,6.1793815e-10
2914,3,3,sunflowers,sunflowers,0.9998516,8.134637e-05,1.546952e-05,4.721154e-05,0.9998516,4.4073167e-06
2920,1,1,daisy,daisy,0.9994318,0.00016398518,0.9994318,0.00027390083,6.974932e-06,0.00012347502
2921,0,0,dandelion,dandelion,0.9999993,0.9999993,6.81474e-07,9.257188e-11,2.922902e-09,1.5555321e-11
2938,4,4,roses,roses,0.9885061,3.8770466e-08,8.293682e-05,0.011410347,5.314217e-07,0.9885061
2962,2,2,tulips,tulips,0.9666803,0.012144862,0.005475196,0.9666803,0.0014580555,0.014241628
2968,3,3,sunflowers,sunflowers,0.4093788,0.0199228,0.35906366,0.20407978,0.4093788,0.007555012
2987,1,1,daisy,daisy,0.99708015,0.00047696356,0.99708015,0.00226557,0.00017655733,6.8389437e-07
2997,3,3,sunflowers,sunflowers,0.9784937,0.0018973079,0.01331026,0.0062258528,0.9784937,7.296075e-05
2998,1,1,daisy,daisy,0.9980565,4.751243e-05,0.9980565,0.0018804233,6.5308445e-06,9.043156e-06
3007,1,1,daisy,daisy,1.0,4.333793e-13,1.0,3.9546393e-15,7.956882e-12,2.0873527e-16
3014,1,1,daisy,daisy,0.9996736,0.00032622417,0.9996736,2.782408e-08,2.489915e-07,8.600772e-10
3015,3,3,sunflowers,sunflowers,0.9999397,5.8663343e-05,1.6831124e-06,3.913365e-08,0.9999397,1.3747024e-09
3032,1,1,daisy,daisy,0.9999832,1.3555128e-05,0.9999832,1.4608582e-07,2.9739886e-06,6.412308e-08
3033,1,1,daisy,daisy,0.99959356,0.00029162617,0.99959356,9.623686e-06,0.00010111554,4.168783e-06
3034,0,0,dandelion,dandelion,0.9999937,0.9999937,5.6951862e-06,3.5415758e-07,5.735542e-08,2.0245506e-07
3040,3,3,sunflowers,sunflowers,0.87119013,0.04594348,0.04895422,0.02161345,0.87119013,0.01229868
3043,2,4,tulips,roses,0.5310825,3.632692e-07,4.7122472e-07,0.4689161,5.7612124e-07,0.5310825
3045,1,1,daisy,daisy,0.99961865,0.00032042078,0.99961865,5.315588e-06,5.484122e-05,7.413792e-07
3049,0,1,dandelion,daisy,0.8436849,0.036594316,0.8436849,0.00074843736,0.11893516,3.7134476e-05
3052,4,2,roses,tulips,0.5759781,0.03378546,0.027227627,0.5759781,0.012199386,0.3508095
3053,3,3,sunflowers,sunflowers,0.9991767,0.00033155765,7.470686e-07,0.00048765691,0.9991767,3.3256308e-06
3057,1,1,daisy,daisy,0.99999976,1.5212e-07,0.99999976,1.4876266e-08,6.1230296e-08,1.5477286e-11
3059,2,2,tulips,tulips,0.9970688,1.2984714e-05,7.482099e-05,0.9970688,2.8392888e-05,0.0028149306
3072,1,1,daisy,daisy,1.0,5.8487886e-09,1.0,2.7177897e-11,3.3957668e-09,1.1951649e-14
3079,0,0,dandelion,dandelion,0.95445484,0.95445484,0.02597602,0.012347512,0.0048070094,0.0024146852
3083,2,2,tulips,tulips,0.952317,0.0027090346,0.0058031543,0.952317,0.0002923024,0.038878456
3088,3,3,sunflowers,sunflowers,1.0,1.6096866e-12,2.4813874e-14,5.837462e-14,1.0,5.7524123e-21
3089,3,3,sunflowers,sunflowers,0.91001093,0.06775689,0.0073350025,0.0148124425,0.91001093,8.47313e-05
3104,2,2,tulips,tulips,0.5086611,0.0005232171,0.43798184,0.5086611,0.052775726,5.8135363e-05
3105,4,4,roses,roses,0.9973189,1.0693476e-06,5.506152e-07,0.0025132333,0.00016620879,0.9973189
3109,3,2,sunflowers,tulips,0.5393941,0.087407865,0.0339045,0.5393941,0.3389634,0.000330205
3111,4,4,roses,roses,0.76012164,7.4835185e-07,8.59074e-06,0.23985948,9.577616e-06,0.76012164
3113,1,1,daisy,daisy,0.98901176,0.0026357514,0.98901176,0.00010843683,0.008226385,1.765398e-05
3114,1,1,daisy,daisy,0.99512416,0.00050456385,0.99512416,1.7129887e-05,0.004350705,3.396591e-06
3116,0,0,dandelion,dandelion,1.0,1.0,1.2150326e-15,9.857115e-21,2.9290562e-15,2.4637098e-23
3127,0,0,dandelion,dandelion,0.9999993,0.9999993,3.6206413e-07,2.4147828e-09,3.178186e-07,2.9604755e-10
3130,3,3,sunflowers,sunflowers,0.9999292,2.0416337e-06,6.8157446e-05,5.6735286e-07,0.9999292,2.0807092e-09
3134,4,4,roses,roses,0.8702311,7.9971964e-05,0.000932034,0.12812315,0.00063373504,0.8702311
3147,0,0,dandelion,dandelion,1.0,1.0,3.844339e-11,1.5356805e-16,3.270955e-14,2.0184272e-18
3154,4,4,roses,roses,0.9939219,3.7192613e-08,5.0218723e-08,0.006078022,8.2350645e-08,0.9939219
3156,2,2,tulips,tulips,1.0,6.277631e-18,2.533291e-12,1.0,5.476049e-12,1.3567556e-14
3157,0,0,dandelion,dandelion,0.9999999,0.9999999,1.2863961e-07,4.674307e-13,4.8153712e-08,5.6891456e-14
3171,0,0,dandelion,dandelion,0.9999865,0.9999865,1.248511e-05,8.49742e-08,8.9052315e-07,1.8409338e-08
3183,2,2,tulips,tulips,1.0,1.3867595e-14,4.9720834e-13,1.0,6.338732e-13,4.329117e-09
3192,2,2,tulips,tulips,0.999931,1.2439165e-08,5.4951346e-07,0.999931,2.0284385e-06,6.633824e-05
3193,2,2,tulips,tulips,0.9982284,6.766077e-07,5.964435e-05,0.9982284,1.1701133e-07,0.0017111338
3194,3,1,sunflowers,daisy,0.8485695,0.0020749378,0.8485695,0.00017744448,0.14917542,2.6313228e-06
3196,3,4,sunflowers,roses,0.37919733,0.0031366425,0.0012084094,0.2695831,0.3468746,0.37919733
3199,4,4,roses,roses,0.9423546,8.987716e-10,5.260481e-09,0.057645347,4.7616577e-09,0.9423546
3204,3,3,sunflowers,sunflowers,0.99637944,0.0031970427,0.00035706293,4.8526825e-05,0.99637944,1.799202e-05
3206,1,1,daisy,daisy,0.99999917,5.0295773e-07,0.99999917,7.715908e-12,3.712445e-07,2.3397598e-13
