index,real,predicha,clase_real,clase_predicha,confianza,p_dandelion,p_daisy,p_tulips,p_sunflowers,p_roses
1579,4,4,roses,roses,0.9807351,5.751302e-11,6.9421076e-05,0.01919549,1.1501593e-11,0.9807351
1581,3,3,sunflowers,sunflowers,0.95276445,0.021295695,8.666203e-05,0.02473347,0.95276445,0.0011196242
1584,0,1,dandelion,daisy,0.8518802,0.13212764,0.8518802,1.21181165e-05,0.015979951,6.192014e-08
1589,1,1,daisy,daisy,0.5774931,0.19598174,0.5774931,0.046169028,0.16025689,0.020099238
1590,2,2,tulips,tulips,0.999998,1.0633963e-08,1.6576733e-07,0.999998,1.8136708e-06,1.384515e-07
1599,1,1,daisy,daisy,0.9948502,0.00041750318,0.9948502,6.603966e-08,0.004732278,7.881414e-10
1615,0,0,dandelion,dandelion,0.99995196,0.99995196,1.2836103e-05,1.0362819e-06,3.3309912e-05,8.166764e-07
1616,2,2,tulips,tulips,0.9998801,2.7085324e-11,6.76549e-08,0.9998801,2.830694e-15,0.000119740966
1617,2,4,tulips,roses,0.76527476,3.7249065e-10,1.6187071e-06,0.23471758,6.0352095e-06,0.76527476
1622,0,3,dandelion,sunflowers,0.7140016,0.0010388279,9.591188e-05,0.054631293,0.7140016,0.23023233
1623,3,3,sunflowers,sunflowers,0.9997508,3.3433138e-05,6.8089907e-06,5.2936757e-06,0.9997508,0.0002036805
1626,0,0,dandelion,dandelion,0.99986804,0.99986804,2.2578467e-06,1.0058855e-08,0.00012972453,1.860539e-08
1643,2,4,tulips,roses,0.9994648,9.3169055e-09,9.939666e-09,0.000535217,8.661509e-14,0.9994648
1646,2,2,tulips,tulips,0.99624914,3.2220278e-08,4.895357e-07,0.99624914,6.638436e-09,0.0037504204
1648,2,4,tulips,roses,0.99997854,5.531787e-07,1.1366523e-06,1.979622e-05,5.4118745e-09,0.99997854
1675,4,2,roses,tulips,0.8227541,4.916823e-06,3.3161646e-07,0.8227541,0.15975535,0.017485289
1694,4,4,roses,roses,0.9806847,0.00076008163,3.2347057e-06,0.017279353,0.0012727126,0.9806847
1700,2,2,tulips,tulips,1.0,9.464051e-13,5.343802e-12,1.0,1.7788412e-15,3.6584036e-09
1707,0,0,dandelion,dandelion,0.99999607,0.99999607,3.9501037e-06,9.507618e-13,5.5833823e-12,4.3582564e-12
1710,1,1,daisy,daisy,0.9999999,3.7186523e-09,0.9999999,2.1417808e-13,7.524894e-08,5.6576993e-14
1713,2,2,tulips,tulips,0.9942642,1.6807679e-08,2.3901532e-07,0.9942642,1.7640296e-07,0.005735471
1718,1,1,daisy,daisy,0.99997437,1.9643075e-11,0.99997437,2.574595e-13,2.5631673e-05,3.1117326e-13
1745,3,3,sunflowers,sunflowers,0.9998179,1.6522815e-06,0.00018025216,2.7460817e-07,0.9998179,3.3127556e-10
1749,0,0,dandelion,dandelion,0.9999341,0.9999341,5.8846697e-05,1.0225679e-07,2.186108e-07,6.6771413e-06
1751,1,1,daisy,daisy,0.97678703,0.00010178716,0.97678703,8.011445e-13,0.023111233,7.1751294e-09
1757,1,1,daisy,daisy,0.99999857,1.0960964e-06,0.99999857,3.8632717e-13,3.197007e-07,1.3682199e-13
1771,1,1,daisy,daisy,1.0,1.3803662e-09,1.0,8.280309e-11,7.948653e-10,1.6100172e-17
1775,1,1,daisy,daisy,0.9999529,4.125144e-05,0.9999529,1.0119391e-07,5.767423e-06,9.198406e-09
1778,0,0,dandelion,dandelion,1.0,1.0,2.6288542e-09,7.347661e-13,4.120837e-10,4.1506227e-14
1790,2,2,tulips,tulips,0.5284481,2.535705e-07,1.7124354e-05,0.5284481,7.9948995e-06,0.4715265
1795,0,0,dandelion,dandelion,0.99998033,0.99998033,4.8222214e-06,1.43223e-05,5.3841114e-07,4.6602194e-10
1799,2,2,tulips,tulips,0.99999964,7.584384e-09,8.107341e-10,0.99999964,1.4091873e-08,3.984405e-07
1819,2,4,tulips,roses,0.96492064,5.031051e-08,4.360266e-06,0.035072997,1.9672382e-06,0.96492064
1838,2,2,tulips,tulips,0.99997497,8.27374e-11,1.0070875e-08,0.99997497,2.1337196e-09,2.5068583e-05
1841,0,0,dandelion,dandelion,0.9988784,0.9988784,0.00021419712,6.539147e-08,0.0009068544,4.9626874e-07
1842,0,0,dandelion,dandelion,0.9998487,0.9998487,0.00010142243,3.5628252e-06,2.7687189e-05,1.8555178e-05
1848,0,0,dandelion,dandelion,1.0,1.0,7.800177e-10,4.172534e-16,6.703683e-14,2.3366798e-17
1852,0,0,dandelion,dandelion,0.9999809,0.9999809,1.5932696e-05,3.8155977e-07,2.6691034e-06,6.483164e-09
1860,4,4,roses,roses,0.9999976,8.557995e-14,7.0050014e-11,2.4331928e-06,3.937205e-12,0.9999976
1866,4,4,roses,roses,0.9230207,5.117547e-10,3.8348257e-06,0.076975375,3.084312e-08,0.9230207
1867,2,2,tulips,tulips,0.99979347,6.768553e-09,0.00020291733,0.99979347,3.5514538e-06,7.771204e-09
1869,1,1,daisy,daisy,0.9873017,0.012469973,0.9873017,1.4333534e-07,0.00022769185,4.3888812e-07
1870,3,3,sunflowers,sunflowers,1.0,5.2496447e-09,1.6104407e-10,7.858008e-11,1.0,1.7167182e-12
1872,3,3,sunflowers,sunflowers,0.98959774,0.0046182494,2.1398496e-06,0.005379836,0.98959774,0.00040205574
1894,4,4,roses,roses,0.9960406,1.0285999e-05,2.4845149e-05,0.003920875,3.3929105e-06,0.9960406
1902,0,1,dandelion,daisy,0.72114646,0.18854505,0.72114646,0.04763065,0.013383943,0.029293897
1908,1,1,daisy,daisy,0.9992661,0.00071469846,0.9992661,6.3689613e-12,1.919586e-05,1.5740428e-12
1910,0,0,dandelion,dandelion,0.98321253,0.98321253,4.9580103e-05,5.985004e-05,0.016653957,2.4159497e-05
1912,1,1,daisy,daisy,0.9948382,6.160547e-05,0.9948382,2.8413982e-10,0.0051002055,2.0299666e-10
1918,3,3,sunflowers,sunflowers,0.9972178,9.5129406e-05,5.8889233e-05,3.0742372e-06,0.9972178,0.002625012
1920,4,4,roses,roses,1.0,3.4157545e-13,1.05059095e-11,2.5612104e-10,4.2983465e-20,1.0
1929,1,1,daisy,daisy,0.9999465,3.4395423e-05,0.9999465,1.8043418e-05,1.0009356e-06,5.724747e-08
1943,0,0,dandelion,dandelion,0.9998952,0.9998952,7.7989265e-05,3.2461467e-09,2.6270382e-05,6.295005e-07
1948,1,1,daisy,daisy,1.0,3.6055582e-11,1.0,1.04316194e-13,1.08714183e-10,9.0576917e-13
1967,4,4,roses,roses,0.9834659,9.153598e-12,1.6216329e-09,0.016534036,6.4173086e-08,0.9834659
1968,2,2,tulips,tulips,0.9999933,1.776806e-10,1.6737518e-10,0.9999933,3.911696e-18,6.6312737e-06
1974,2,2,tulips,tulips,0.43186906,0.00044474425,0.008798797,0.43186906,0.30536318,0.25352424
1977,0,0,dandelion,dandelion,0.9991848,0.9991848,0.00058836926,5.0240455e-06,0.00022143201,3.241586e-07
1984,0,0,dandelion,dandelion,0.99996376,0.99996376,2.8429524e-05,2.7732588e-08,5.5885323e-07,7.236345e-06
2013,2,2,tulips,tulips,0.9999516,1.3461786e-06,2.8424038e-08,0.9999516,3.9742292e-07,4.6633788e-05
2017,1,3,daisy,sunflowers,0.9698322,0.00084101356,0.02421178,0.0031282252,0.9698322,0.0019868666
2018,0,0,dandelion,dandelion,0.99992776,0.99992776,6.5798115e-05,1.0877861e-08,6.4400206e-06,1.5409818e-10
2025,3,4,sunflowers,roses,0.9556262,0.00016088656,0.00014949925,0.00069025246,0.043373153,0.9556262
2033,0,0,dandelion,dandelion,0.60574764,0.60574764,7.326027e-06,0.0623075,0.33188027,5.7270136e-05
2040,0,0,dandelion,dandelion,0.798299,0.798299,0.00047836447,0.10057793,0.10041706,0.0002276609
2043,0,0,dandelion,dandelion,0.9992562,0.9992562,0.0007094209,2.4601757e-10,3.442686e-05,1.16342866e-10
2046,3,3,sunflowers,sunflowers,1.0,2.5397158e-12,1.1683779e-12,7.402479e-13,1.0,8.91726e-14
2053,0,0,dandelion,dandelion,0.9997142,0.9997142,2.8350825e-05,3.079368e-06,0.00011579756,0.00013858812
2057,4,4,roses,roses,1.0,4.3945727e-21,1.4009998e-20,4.2306204e-11,5.0720303e-15,1.0
2060,3,3,sunflowers,sunflowers,0.99985015,0.00013948293,1.0377375e-05,8.107771e-13,0.99985015,1.14107515e-10
2069,2,2,tulips,tulips,0.9997905,1.6491624e-07,0.000116754985,0.9997905,9.22834e-05,3.483063e-07
2071,3,3,sunflowers,sunflowers,0.7891014,0.02504641,0.09155962,0.06458219,0.7891014,0.029710382
2078,1,1,daisy,daisy,0.9999912,3.6770157e-12,0.9999912,8.245464e-16,8.854441e-06,4.4288603e-16
2083,0,0,dandelion,dandelion,0.99998486,0.99998486,1.0665561e-06,5.002165e-06,1.8167075e-06,7.2734165e-06
2093,0,3,dandelion,sunflowers,0.8429116,0.14662673,0.0070245746,2.1153228e-05,0.8429116,0.0034158987
2104,2,2,tulips,tulips,0.9996946,6.6613376e-07,5.7855473e-06,0.9996946,0.00029658014,2.4132705e-06
2105,2,2,tulips,tulips,0.9998971,5.1507794e-09,1.03061035e-08,0.9998971,8.253183e-09,0.000102826714
2117,3,3,sunflowers,sunflowers,0.8237795,1.9175138e-06,8.537244e-05,0.0062730676,0.8237795,0.1698601
2123,2,2,tulips,tulips,0.9716784,1.3528158e-05,0.02776483,0.9716784,3.4238434e-05,0.0005089215
2126,2,2,tulips,tulips,0.99886584,1.0041546e-05,0.00035400945,0.99886584,3.476435e-05,0.0007353836
2136,2,2,tulips,tulips,0.9999585,2.4470048e-09,2.1611846e-05,0.9999585,7.692115e-08,1.9743902e-05
2140,0,0,dandelion,dandelion,0.99929476,0.99929476,0.0006388317,3.3168328e-07,6.6017106e-05,3.249982e-09
2150,4,4,roses,roses,0.9657341,0.0009626417,0.00037169497,0.03290615,2.5402813e-05,0.9657341
2153,1,1,daisy,daisy,0.7362471,0.04578004,0.7362471,0.051607214,0.03269542,0.13367021
2160,3,3,sunflowers,sunflowers,1.0,1.0583113e-12,6.692447e-12,9.455026e-10,1.0,6.5283895e-10
2161,1,0,daisy,dandelion,0.51212466,0.51212466,0.33746314,0.04284402,0.10036217,0.0072059957
2182,1,1,daisy,daisy,0.9897294,0.010269448,0.9897294,1.2164406e-08,4.892336e-08,1.0197939e-06
2187,4,4,roses,roses,0.9299697,1.6234331e-05,0.0031337247,0.015294601,0.05158572,0.9299697
2190,0,0,dandelion,dandelion,0.98898685,0.98898685,0.00095583854,1.7514909e-06,0.010047608,7.96888e-06
2191,3,3,sunflowers,sunflowers,0.99999356,5.6111858e-06,8.673079e-08,6.8457587e-07,0.99999356,2.0399693e-13
2194,0,0,dandelion,dandelion,0.9996184,0.9996184,3.9369235e-05,3.5408645e-09,0.00034221605,1.5748444e-08
2199,2,2,tulips,tulips,0.99997437,2.4355886e-13,5.1259397e-09,0.99997437,2.7220353e-06,2.2887052e-05
2204,4,4,roses,roses,0.967288,0.000108578824,3.8878432e-05,0.03255845,6.092274e-06,0.967288
2228,2,2,tulips,tulips,1.0,2.448933e-12,2.2963948e-12,1.0,9.986716e-12,1.5453265e-09
2236,0,0,dandelion,dandelion,0.9999572,0.9999572,4.0911196e-05,9.027778e-09,2.3420306e-07,1.6184997e-06
2238,0,0,dandelion,dandelion,0.99668425,0.99668425,0.00010404865,2.2144597e-05,0.003172878,1.6623257e-05
2244,3,3,sunflowers,sunflowers,0.98104113,0.003744483,0.015214061,2.7279492e-07,0.98104113,7.497197e-08
2246,1,2,daisy,tulips,0.5615532,0.0011492609,0.43426552,0.5615532,0.0013667361,0.0016652612
2249,3,3,sunflowers,sunflowers,0.99999976,2.2312857e-07,1.4746983e-09,3.1092576e-11,0.99999976,1.3620844e-09
2251,0,0,dandelion,dandelion,0.8330147,0.8330147,0.038718197,0.00064924016,0.1271211,0.0004968001
2253,1,0,daisy,dandelion,0.5081144,0.5081144,0.49151054,7.274064e-05,0.00030021963,2.2095383e-06
2263,2,2,tulips,tulips,1.0,3.829211e-23,1.271101e-15,1.0,2.1723732e-18,1.9351198e-12
2276,1,1,daisy,daisy,0.9992255,0.0005785133,0.9992255,2.0965515e-06,0.0001934815,3.3633555e-07
2288,0,0,dandelion,dandelion,0.9999999,0.9999999,7.234591e-08,2.0789392e-10,1.6903575e-08,2.3557268e-08
2295,4,4,roses,roses,0.9999987,6.835162e-14,9.2405614e-08,9.368842e-07,2.6204634e-07,0.9999987
2321,3,3,sunflowers,sunflowers,0.94624686,0.052717224,0.00035424475,0.00066810806,0.94624686,1.35286255e-05
2330,4,4,roses,roses,0.99999714,6.808784e-08,2.7853534e-06,6.4849714e-10,3.0023183e-16,0.99999714
2359,1,1,daisy,daisy,0.9999994,2.5213942e-07,0.9999994,7.61085e-11,3.2375218e-07,1.607068e-13
2366,2,2,tulips,tulips,0.6297203,2.6714528e-05,0.005144668,0.6297203,0.031922963,0.3331854
2367,2,2,tulips,tulips,0.99998915,4.6475275e-08,7.288168e-06,0.99998915,1.5162649e-09,3.407368e-06
2372,3,3,sunflowers,sunflowers,0.9999957,4.0545815e-06,4.8871257e-08,1.8658204e-07,0.9999957,4.5617014e-08
2379,2,2,tulips,tulips,0.99999833,5.0430157e-11,1.4259693e-06,0.99999833,5.3272676e-15,2.1310103e-07
2392,3,3,sunflowers,sunflowers,0.9997811,0.00021898789,9.612976e-14,1.4059502e-12,0.9997811,7.241573e-10
2396,0,0,dandelion,dandelion,0.9857691,0.9857691,0.00029785818,1.306017e-05,0.0139194345,5.610698e-07
2402,4,4,roses,roses,1.0,3.8442977e-17,5.524466e-15,1.1922621e-10,2.3428805e-19,1.0
2411,3,3,sunflowers,sunflowers,0.99999774,3.8496974e-09,2.2528955e-06,2.031151e-11,0.99999774,4.184622e-09
2417,2,2,tulips,tulips,1.0,1.6536022e-08,3.1408074e-11,1.0,4.2598227e-09,4.007907e-08
2421,0,0,dandelion,dandelion,0.9406009,0.9406009,0.056773778,0.00018810894,0.002436998,1.8928087e-07
2429,0,4,dandelion,roses,0.5012023,0.0025463589,0.0008568805,0.3686257,0.12676877,0.5012023
2438,2,2,tulips,tulips,0.68738437,5.476557e-06,2.5041336e-08,0.68738437,0.28074047,0.031869654
2440,4,2,roses,tulips,0.998919,1.7533358e-10,2.1950677e-11,0.998919,1.2548908e-08,0.0010809951
2444,2,2,tulips,tulips,0.99999964,4.325851e-11,6.558557e-09,0.99999964,1.9997762e-14,3.925001e-07
2447,3,3,sunflowers,sunflowers,0.99997747,1.9725492e-05,5.4081568e-08,2.4443682e-06,0.99997747,2.7567856e-07
2449,0,0,dandelion,dandelion,0.9999999,0.9999999,7.9575045e-08,3.121177e-15,2.068297e-13,5.6858426e-16
2473,4,4,roses,roses,1.0,4.113945e-16,1.0301113e-15,9.021782e-12,1.5444744e-17,1.0
2474,4,4,roses,roses,0.9846073,2.1772927e-07,0.014148249,0.0011765385,6.77448e-05,0.9846073
2479,3,3,sunflowers,sunflowers,0.8910766,0.089327395,0.019503167,9.269123e-05,0.8910766,6.56489e-08
2488,2,2,tulips,tulips,0.94270587,0.0568779,0.00036190357,0.94270587,1.4406438e-08,5.4233275e-05
2491,0,0,dandelion,dandelion,0.9953004,0.9953004,0.0012708869,3.6195355e-10,0.0034286142,7.278179e-08
2506,4,4,roses,roses,0.98365027,1.9550766e-06,7.4800577e-10,0.016066166,0.00028158046,0.98365027
2527,2,2,tulips,tulips,0.9996493,4.671252e-09,9.905256e-07,0.9996493,6.757282e-06,0.0003430201
2532,0,0,dandelion,dandelion,0.66378725,0.66378725,0.010539185,0.0046067815,0.32040286,0.0006638888
2533,0,0,dandelion,dandelion,0.57346827,0.57346827,0.37075326,0.010986244,0.034613572,0.010178636
2543,0,0,dandelion,dandelion,0.8130995,0.8130995,0.00029362977,0.18654722,5.9310205e-05,3.8849464e-07
2547,0,0,dandelion,dandelion,0.9999975,0.9999975,3.7437772e-10,1.1509793e-11,2.5611946e-06,2.3401574e-13
2567,3,3,sunflowers,sunflowers,0.9354079,0.035321042,0.00023415891,0.02852966,0.9354079,0.0005072401
2568,4,4,roses,roses,0.9872564,8.3690236e-07,1.47187675e-05,0.012727943,1.2103946e-07,0.9872564
2572,4,4,roses,roses,0.9986669,2.122575e-14,3.7885488e-07,0.0013326977,1.5911696e-11,0.9986669
2576,2,2,tulips,tulips,0.9968646,2.2582177e-12,6.730384e-12,0.9968646,3.253248e-12,0.0031354157
2585,2,2,tulips,tulips,1.0,6.4222966e-22,4.2810896e-13,1.0,4.0759653e-11,3.2597694e-14
2599,4,4,roses,roses,0.9999963,9.855754e-15,1.8262378e-09,3.679796e-06,1.387415e-15,0.9999963
2606,1,1,daisy,daisy,0.9601872,0.0145471925,0.9601872,2.616283e-07,0.025264837,4.7763996e-07
2610,3,2,sunflowers,tulips,0.75930583,0.000107028216,2.3164896e-05,0.75930583,0.17341866,0.06714538
2611,0,3,dandelion,sunflowers,0.5502378,0.44976172,4.4408958e-07,4.1225337e-10,0.5502378,8.68434e-08
2617,3,3,sunflowers,sunflowers,1.0,1.4401155e-11,5.895513e-10,6.0601295e-11,1.0,5.4061755e-15
2618,0,0,dandelion,dandelion,1.0,1.0,4.409562e-09,4.7712344e-11,3.0739056e-09,1.4432872e-13
2633,4,4,roses,roses,0.9856785,0.013668975,4.7655726e-06,0.00064778846,4.6458815e-10,0.9856785
2635,2,2,tulips,tulips,0.9552291,1.2947345e-07,6.561531e-07,0.9552291,7.128214e-15,0.044770107
2636,1,1,daisy,daisy,0.9851798,2.3560084e-05,0.9851798,0.0010308872,0.013707012,5.868639e-05
2638,3,3,sunflowers,sunflowers,0.9413356,0.058243923,0.00037890355,3.7271944e-05,0.9413356,4.2437264e-06
2641,1,1,daisy,daisy,0.93193245,0.0005353074,0.93193245,1.3582319e-07,8.773027e-06,0.06752344
2646,4,4,roses,roses,0.8312321,3.688979e-08,4.566421e-06,0.007641801,0.16112149,0.8312321
2649,3,3,sunflowers,sunflowers,0.9268827,0.014851188,0.05826202,2.2577042e-06,0.9268827,1.9176352e-06
2650,2,2,tulips,tulips,0.9866701,4.2484215e-05,0.0032982838,0.9866701,8.4691296e-11,0.009989143
2655,2,4,tulips,roses,0.99528044,8.839349e-09,4.9754617e-06,0.0047145905,1.1891899e-08,0.99528044
2665,0,0,dandelion,dandelion,0.9999496,0.9999496,5.018069e-05,1.15334586e-07,1.987613e-08,7.749152e-08
2673,1,1,daisy,daisy,0.9975115,0.0018881761,0.9975115,4.3765863e-06,0.00015830265,0.00043765196
2684,0,0,dandelion,dandelion,0.99999964,0.99999964,8.80608e-09,6.2165945e-08,2.3828005e-07,7.854942e-09
2685,3,3,sunflowers,sunflowers,0.99997044,2.6396474e-05,2.9618905e-06,2.4776764e-07,0.99997044,1.2487891e-08
2697,1,1,daisy,daisy,0.9664207,0.019938448,0.9664207,2.6630481e-05,0.013610363,3.9014813e-06
2709,0,0,dandelion,dandelion,0.9994393,0.9994393,0.00053260947,7.617692e-08,2.786582e-05,1.2343196e-07
2714,3,3,sunflowers,sunflowers,0.99999976,1.1728662e-07,7.191072e-09,3.332197e-08,0.99999976,6.241854e-08
2720,4,4,roses,roses,0.99995685,1.4551347e-14,3.2312686e-12,4.3127286e-05,4.7843446e-10,0.99995685
2733,2,2,tulips,tulips,0.9899394,0.0009859459,0.00031708705,0.9899394,0.007414027,0.00134355
2762,4,4,roses,roses,1.0,8.612931e-12,1.7031693e-13,1.5264934e-12,6.037406e-21,1.0
2767,0,0,dandelion,dandelion,0.9999999,0.9999999,3.788121e-09,9.908228e-11,7.357958e-08,3.8692466e-11
2770,4,4,roses,roses,0.99998367,1.286572e-10,2.5136642e-13,1.6352766e-05,9.415876e-13,0.99998367
2774,2,4,tulips,roses,0.59484184,9.0449356e-07,7.700977e-06,0.40513152,1.8029967e-05,0.59484184
2778,0,0,dandelion,dandelion,0.9999989,0.9999989,1.0431028e-06,1.257456e-11,4.1633086e-08,8.100889e-10
2779,0,0,dandelion,dandelion,0.99931216,0.99931216,2.2128323e-05,4.4330303e-10,0.00066570786,2.973969e-08
2785,3,3,sunflowers,sunflowers,0.8774331,0.11286143,0.0011638119,0.008444749,0.8774331,9.686232e-05
2791,0,0,dandelion,dandelion,0.9999815,0.9999815,2.6191287e-11,1.7817175e-12,1.8445002e-05,4.948963e-13
2792,4,2,roses,tulips,0.70719707,0.0007078282,4.8903926e-06,0.70719707,0.081440814,0.21064946
2798,2,2,tulips,tulips,0.9999999,1.3823869e-09,8.58957e-08,0.9999999,1.3415007e-11,1.4673083e-09
2808,3,3,sunflowers,sunflowers,0.99955994,0.00039748597,4.230393e-05,5.424842e-08,0.99955994,2.1342953e-07
2814,3,0,sunflowers,dandelion,0.9965114,0.9965114,0.0032751032,2.2737435e-08,0.00021338752,9.214012e-08
2836,2,2,tulips,tulips,0.9891065,0.00062763505,0.00012933515,0.9891065,7.802762e-05,0.010058478
2839,2,2,tulips,tulips,0.99822205,7.075013e-12,4.1908357e-10,0.99822205,1.345825e-14,0.0017779634
2842,3,3,sunflowers,sunflowers,0.8477056,0.033402696,0.0072855083,0.007999082,0.8477056,0.103607126
2856,3,3,sunflowers,sunflowers,0.98464453,7.033561e-07,0.00011809762,0.00037442753,0.98464453,0.014862258
2870,4,4,roses,roses,0.99559,0.00013873374,0.00022677083,0.0040416694,2.860158e-06,0.99559
2875,4,4,roses,roses,0.9285147,8.5332555e-05,2.9181312e-05,0.07134135,2.9414503e-05,0.9285147
2877,1,1,daisy,daisy,0.7245878,0.00038926434,0.7245878,0.021171538,0.2194522,0.034399148
2878,4,4,roses,roses,0.66996074,0.00021836493,0.00027865902,0.11326087,0.21628134,0.66996074
2894,0,0,dandelion,dandelion,0.99999833,0.99999833,9.332733e-12,1.3856717e-16,1.6274149e-06,2.4963065e-15
2903,3,3,sunflowers,sunflowers,0.9995365,1.1298929e-07,1.7128906e-09,0.00046336904,0.9995365,2.9030157e-11
2906,4,4,roses,roses,0.9999993,1.741953e-08,1.8757845e-07,2.2696928e-07,2.2678061e-07,0.9999993
2909,1,1,daisy,daisy,0.99996245,1.5183829e-06,0.99996245,5.873776e-10,3.602945e-05,4.6409813e-08
2914,3,3,sunflowers,sunflowers,0.98613507,9.125508e-06,2.2873974e-05,0.013783937,0.98613507,4.8998376e-05
2920,1,1,daisy,daisy,0.9999944,1.17960056e-07,0.9999944,3.908894e-06,1.5587938e-08,1.581446e-06
2921,0,0,dandelion,dandelion,0.9999926,0.9999926,6.9569437e-06,1.5517332e-09,4.2120988e-07,7.671713e-09
2938,4,4,roses,roses,0.9850786,4.1711353e-11,4.201933e-06,0.014917171,1.9805988e-11,0.9850786
2962,2,2,tulips,tulips,0.86501896,0.03519199,0.025447316,0.86501896,0.06258597,0.011755717
2968,3,3,sunflowers,sunflowers,0.99918073,2.2218796e-08,0.00026445714,0.00022609108,0.99918073,0.00032876866
2987,1,1,daisy,daisy,0.9999608,3.806475e-05,0.9999608,7.1871654e-07,4.973948e-07,2.3144837e-11
2997,3,3,sunflowers,sunflowers,0.99938786,8.898997e-06,5.7775317e-08,0.0006032103,0.99938786,1.7580057e-08
2998,1,1,daisy,daisy,0.81752264,0.0002464985,0.81752264,0.18181102,4.604544e-06,0.00041528782
3007,1,1,daisy,daisy,0.9999958,1.3156156e-08,0.9999958,1.0505055e-09,4.1601015e-06,1.2648152e-11
3014,1,1,daisy,daisy,0.9943862,0.0056101084,0.9943862,1.6828141e-06,1.9547047e-06,3.7090732e-08
3015,3,3,sunflowers,sunflowers,0.99996734,3.097822e-05,1.9395326e-07,2.2988004e-08,0.99996734,1.5339095e-06
3032,1,1,daisy,daisy,0.99990606,6.0219118e-06,0.99990606,2.771092e-10,8.4136795e-05,3.72903e-06
3033,1,1,daisy,daisy,0.9926197,0.0028209265,0.9926197,3.90341e-05,0.004485101,3.5262285e-05
3034,0,0,dandelion,dandelion,0.9993155,0.9993155,1.5910286e-05,7.713308e-05,2.3343632e-06,0.00058907364
3040,3,3,sunflowers,sunflowers,0.9004569,0.0075538014,0.010356746,0.039860126,0.9004569,0.041772395
3043,2,4,tulips,roses,0.7482083,9.666078e-08,9.457565e-08,0.25179154,9.113357e-11,0.7482083
3045,1,1,daisy,daisy,0.78275853,0.21084273,0.78275853,2.0415728e-06,0.0063095726,8.710659e-05
3049,0,1,dandelion,daisy,0.56278384,0.21777,0.56278384,0.0003000327,0.21908914,5.6962195e-05
3052,4,2,roses,tulips,0.7973364,0.00016807261,0.00018059179,0.7973364,9.253965e-05,0.20222238
3053,3,3,sunflowers,sunflowers,0.99325645,0.00019958791,4.9616844e-10,0.006540539,0.99325645,3.3365575e-06
3057,1,1,daisy,daisy,0.9999063,7.264554e-08,0.9999063,3.7874647e-12,9.353756e-05,2.225448e-09
3059,2,2,tulips,tulips,0.9949975,6.000147e-07,5.4914794e-06,0.9949975,2.1557415e-07,0.00499621
3072,1,1,daisy,daisy,0.9998623,1.8622006e-06,0.9998623,7.3876706e-08,0.0001357123,1.1029404e-12
3079,0,0,dandelion,dandelion,0.8807743,0.8807743,0.026061721,0.051747557,0.03602094,0.00539546
3083,2,2,tulips,tulips,0.78630626,0.027680222,0.057937935,0.78630626,0.00014990932,0.12792566
3088,3,3,sunflowers,sunflowers,1.0,7.2849976e-11,1.9861915e-21,4.8932567e-19,1.0,7.4333235e-24
3089,3,3,sunflowers,sunflowers,0.5367943,0.08668061,2.3661181e-07,0.37605116,0.5367943,0.00047368289
3104,2,2,tulips,tulips,0.66022223,0.00011943318,0.16827464,0.66022223,0.1713682,1.5472107e-05
3105,4,4,roses,roses,0.9990951,4.6954956e-06,5.1500483e-06,8.4928535e-05,0.0008102118,0.9990951
3109,3,3,sunflowers,sunflowers,0.8043639,0.06634322,0.0020058665,0.12105741,0.8043639,0.0062296055
3111,4,4,roses,roses,0.96834767,4.294385e-13,7.027388e-08,0.031652138,7.659678e-08,0.96834767
3113,1,1,daisy,daisy,0.5858375,0.0049835374,0.5858375,1.727246e-05,0.4089966,0.0001651215
3114,1,1,daisy,daisy,0.9042252,0.07895573,0.9042252,1.1814667e-05,0.016444001,0.0003632629
3116,0,0,dandelion,dandelion,1.0,1.0,2.148132e-08,5.1787573e-16,9.713015e-10,5.9847212e-18
3127,0,0,dandelion,dandelion,0.9999777,0.9999777,1.5257109e-05,4.6268487e-06,2.0472353e-06,3.0550046e-07
3130,3,3,sunflowers,sunflowers,0.9999957,2.745948e-10,4.301569e-06,3.595568e-09,0.9999957,1.6846069e-10
3134,4,2,roses,tulips,0.78307086,7.588677e-10,0.000127004,0.78307086,0.006758425,0.21004371
3147,0,0,dandelion,dandelion,1.0,1.0,2.0909343e-09,6.853856e-13,1.2496009e-11,1.4248864e-14
3154,4,4,roses,roses,0.999703,1.0598134e-07,1.1951197e-07,0.00029676175,2.6588245e-09,0.999703
3156,2,2,tulips,tulips,0.9999999,1.7469312e-16,6.790193e-08,0.9999999,2.6647054e-10,2.6467484e-14
3157,0,0,dandelion,dandelion,0.9996513,0.9996513,2.0567375e-06,3.5295028e-10,0.00034663305,4.896772e-14
3171,0,0,dandelion,dandelion,0.99981135,0.99981135,0.00017959774,7.4452187e-06,1.2887473e-06,3.2130345e-07
3183,2,2,tulips,tulips,1.0,2.91343e-17,2.8209336e-14,1.0,5.2030114e-17,1.0726906e-10
3192,2,2,tulips,tulips,0.9999858,8.831505e-10,1.379192e-08,0.9999858,1.8741076e-08,1.4173402e-05
3193,2,2,tulips,tulips,0.98947424,4.2446077e-06,0.000117400356,0.98947424,5.4855903e-10,0.0104041565
3194,3,3,sunflowers,sunflowers,0.97733444,0.0024682563,0.020003375,0.00019205424,0.97733444,2.0308278e-06
